,text,doc_id,topic_proba,topic_id
846,測試 收 外部 功主機 外部 戶確 認重設 帳戶 雲端 維運系統 支援 工程 師企業 雲端 網擎 資訊 外部 法 收取 帳號 主機 提 外部 設定 收取 法收常 收取 帳號 密碼 正確 設定 容變 改線 顯示法 伺器 線錯 誤訊息 設定 外部 正常 收取 外提 提供 負責線 收取 伺器 供 網查 詢否 阻擋 檢查 法線 原洽 詢敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 外部 法 收取 理 外部 設定 收取 約法 正常 收取 設定 部作 變確 認帳 號密碼 正確 回傳法 伺器 線 相 設定 收取 正常 否協助 檢視 否線 提供 負責線 收取 伺器 供 網查 詢否 阻擋 外部 法 收取,1768,0.4837088335466852,1
847,帳號 表示 移 重新 啟動手 機載 安裝樣 法確 認否 方法 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 法 表示 移 重新 啟動手 機載 安裝樣 法確 認否 方法 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 網擎 資訊 林冠 伶收 位戶 反應 測試 手機 透 工具 登入 暫 確定 否手 機型 號關 需協助確 認晚 方便 妳 手 機試 網擎 資訊 林冠 伶 囉 戶 重新 安裝試 試手 機類 似安裝 工具 完全 作 印象 戶遇 類似 試移 重新 開機 重新 安裝 結果樣 工具 顯示 登入 失敗 知道 移重 裝外 方式 解決 奇產品 戶 反應類 似戶 反映 法 工具 協助 處理陳志鵬 協助陳志鵬 親戶 抱歉 造成 困擾 登入 帳號 收回 覆速 協助 處理陳志鵬 新 工具 完全 功手 機星 傳送法,659,0.48277477847391487,1
848,天反 應午 預約 發送 簡訊 簡訊 通確 認正確 通數 洽詢 享雲減 肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見敬 專線 傳真 網擎 企業 雲端 網擎 企業 網站 簡訊 預約 傳送量 簡訊法 取消 封發 出筆 封發 出筆 單筆 取消 簡訊 取消 量 發送 功雲端 維運系統 支援 工程 師企業 雲端 網擎 資訊 簡訊 預約 傳送量 簡訊法 取消 帳號 戶續 假期 發送 簡訊間 設 錯絡 取消 預約 簡訊法 取消 量 簡訊查 詢午 簡訊 總發 送通 賠償戶 簡訊數 外否 開放戶 取消 量 簡訊確 認洽 詢享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見敬 專線 傳真 網擎 企業 雲端 網擎 企業 網站 簡訊間 設定 錯誤 急快 聯絡 發送 簡訊設 天怕 簡訊 取消 快回 簡訊發 錯間 發送 簡訊 發送間 錯誤 馬 取消 路話 接快 處理 簡訊 預約 傳送量 簡訊法 取消,1791,0.4816824062838635,1
849,正欣 薛理 提登入 閃法進 入理 介面 試腦 狀況 樣 正常 登入 確認 密碼 弄 錯 帳號 密碼 登入 出 現系 統錯 誤然 密碼 欄位 空白 檢查 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 急 正欣法 登入,205,0.47753642168041216,1
850,提供 方法 外麗真 提系 統加警 語戶 檢視 開聯 聯麗 真訊息 午太筆 午戶 發票 改午系 統加 警語 午果 走 銷貨 退回 方式 走 退款 流程 午戶 檢視 開聯 聯確 認洽 詢敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 需聯式 變成 聯式 發票戶 付款 完成 法改 發票 資料 系統 相關 程式 改訂 單發票 資料續 購證明 付費 證明 通知 加發票 資訊 相關 資料 樣戶 收述 兩種 通知 果發 現購 買 選錯 發票 格式 通知 新 發票 資料 覺法行 通知 安排 間 進行 開發 法相 關找 討 需聯式 變成 聯式 發票 帳號 提續 購發票 種類 選聯式 程常 肯定 輸入 統編 發票 抬頭 現聯式 發票 質疑訂 購系統 反應 相發票 直接 改訂 購系 統否 操作 紀錄 檢查 發票 欄位 提示 發票 資訊果 常聯 變成 聯式 發票 計裡 申報 營業 稅續 處理步 驟確 認洽 詢敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 需聯式 變成 聯式 發票,1769,0.47729078761782334,1
851,環境 項特 設定 關掉 否 預設 網域 開資料 通訊 錄告 關閉 測試 正常 戶試 試雲端 維運 技術理 聯絡話 企業 雲端 網擎 資訊急 狼谷 娛樂方訊 通訊錄 顯示 微馳 智絡 單戶 網域 方訊 許姐 許姐 提戶 進入 選通訊錄 顯示 微馳 智絡 單檢查戶 資料 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 急狼谷 娛樂方訊 通訊錄 顯示 微馳 智絡單,1167,0.4676048516993556,1
852,帳號 反應 軟體 正常 顯示 訂匣 開啟 資料 夾選 查詢 顯示 預設 匣確 認需 調整 設定 洽詢 享雲減 肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見敬 專線 傳真 網擎 企業 雲端 網擎 企業 網站 顯示 資料 匣近 收軟體 改成 發現 原訂 資料夾 正常 顯示 顯示 資料 夾設定 注意 方顯示 資料 夾法 顯示 訂匣 顯示 資料 匣,634,0.4662701465054098,1
853,網擎 資訊 技術 寫 道確 認法 正常 顯示 原拉霸超 螢幕 顯示 畫面 顯示片 空白 應 螢幕 調整 畫面 螢幕法 正常 顯示 設定值 初始化 協助 回覆 確認否 恢 復 正常 聯絡 技術 支援 工程 師許 睿廷 網路 資源 寫 道 否查詢 結果 確認 洽詢 享雲減 肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見敬 專線 傳真 網擎 企業 雲端 網擎 企業 網站 教育 雲花 蓮富里 國法 修改 通訊錄 資料 花蓮富 里 國學 通訊錄 花蓮 富里國 楊偉嵐學 帳號 學校 老師 反應位 學寫 選擇 通訊 錄絡法 修改 通訊錄 資料 附檔 畫面 檢查 洽詢 享雲減 肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見敬 專線 傳真 網擎 企業 雲端 網擎 企業 網站 花蓮富 里 國學 通訊 錄障 附圖 圖 通訊錄 完全 法 修改 設定 圖 寄 選定 通訊 錄裡象 帳號 密碼 敬祝 安康 花蓮 富里國 楊偉嵐敬 教育 雲花 蓮富里 國法 修改 通訊錄 資料 花蓮富 里 國學 通訊錄,1241,0.46513417872645957,1
854,帳號 反應 升級 行動 簡訊話 號碼 法通訊錄 帶入 出 現手 圖示 選試 檢查 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 吳俊勳 懸魚 惹 草 關版 行動 簡訊話 號碼 法帶 入版 行動 簡訊 功法 通訊錄 設定 手機號 碼擊 帶入 傳送 號碼 協助 吳俊勳 正修 科技 學建築室 設計系 吳俊勳 附資料 機密容善 保護責 勿 形式 揭露 相關果 收敬立 刪關 版行動 簡訊話 號碼 法帶入,512,0.46325447812099463,1
855,測試 帳號 登入 正常 話 提供 戶手 機型 號手 機作業系 統版 設定 檔供 參考 測試 雲端 維運系統 支援 工程 師企業 雲端 網擎 資訊法 帳號 表示 移 重新 啟動手 機載 安裝樣 法確 認否 方法 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 法 表示 移 重新 啟動手 機載 安裝樣 法確 認否 方法 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 網擎 資訊 林冠 伶收 位戶 反應 測試 手機 透 工具 登入 暫 確定 否手 機型 號關 需協助確 認晚 方便 妳 手 機試 網擎 資訊 林冠 伶 囉 戶 重新 安裝試 試手 機類 似安裝 工具 完全 作 印象 戶遇 類似 試移 重新 開機 重新 安裝 結果樣 工具 顯示 登入 失敗 知道 移重 裝外 方式 解決 奇產品 戶 反應類 似戶 反映 法 工具 協助 處理陳志鵬 協助陳志鵬 親戶 抱歉 造成 困擾 登入 帳號 收回 覆速 協助 處理陳志鵬 新 工具 完全 功手 機星 傳送法,1827,0.46321006418348676,1
856,戶改 報表部門 欄位 需求 裡提 需確 認建議戶 重新 盤確 認果 戶意 重新 盤 扣數 情形 否送 盤數 洽詢 享雲減 肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見敬 專線 傳真 網擎 企業 雲端 網擎 企業 網站 雲超 媒體 報表容 修改 部門 欄位 方便 作法 直接 補掃 描數戶 重掃戶 掃 描期 變動話 需 修改 部門 部份 詢協助 詢業 戶否 接受 補數 作法 雲端 維運系統 支援 工程 師企業 雲端 網擎 資訊雲超 媒體 報表容 修改 部門 欄位 超媒體 林姐戶 提事 進行 資盤 部門選 錯確 認否 修改 部門 重新 產報表 方法 直接 修改 部門戶 重新 盤扣 掃 描數 選錯 部門 矽谷 戶維護部 正確 部門 矽谷 遊戲 部腦 登入 帳號 資盤 期確 認洽 詢享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見敬 專線 傳真 網擎 企業 雲端 網擎 企業 網站 關盤 補數 雲超 媒體 報表容 修改 部門 欄位,226,0.46103323475064495,1
857,帳號 反應匯 出絡 知道 匯入 匯入絡 否樣 匯入 匯出 動作 簡化 匯入 方法 確認 洽詢 享雲減 肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見敬 專線 傳真 網擎 企業 雲端 網擎 企業 網站 行廣法 匯入 通訊錄 明明 選擇 傳通訊錄 格式 直顯示 錯誤 未 選擇 通訊 錄項 回事 設定 格式 太般 知道 聯絡 匯出 知道 選版 建議 貴應 簡化 許行 廣匯 入絡 資料 法匯入 通訊錄,502,0.4603218797407627,1
858,帳號 手機 反應 換選 行事 曆 直出 現密碼 錯誤 重新 設定 行事 曆 輸入 完整 行事 曆 伺器 貼步 網址 試 移掉 樣驗證 失敗確 認洽 詢享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見敬 專線 傳真 網擎 企業 雲端 網擎 企業 網站 法 步行 事 曆,655,0.45969491153400593,1
859,帳號 旗艦 版面 反應 旗艦 版面 法顯示 陸寄選 轉碼 樣法 顯示 調出 封查詢 編碼 倰 鹹 疑隙葩 倰 鹹 疑果 版面 切換版 顯示 原始 方法 否容確 認洽 詢享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見敬 專線 傳真 網擎 企業 雲端 網擎 企業 網站 張姐 急事 事發陸 寄 工作 顯示 亂碼 查詢 參常見 答覆 方法 操作 收亂碼 辦答 變成 亂碼 原果 收亂碼 找 右方 工具 選單 選顯示 原始 然收 匣 答案 右方 工具 選單 顯示 原始 選項 右方 選項 轉碼 轉碼 容然量 符號 號亂碼 事令 相 焦慮 困擾查 網種 解決 方式 法 理解 寫懇 告訴 調整 收匣 選項 正確 收陸 寄腦語 言行 拜 託 學指導 懂 指示 免 耽誤 工作 附亂 碼常 協助 辛苦 祝新快 樂萬事 吉利 卼 砯 啞 隙 葩 倰 鹹 疑 彶 善 賸 覜 珴 鉊 查 詢 編 碼 急事,519,0.45692854472144384,1
860,帳號 郭姐 作業 環境線 辦室 手機 行動 網路 外寄 伺器 遠端戶 腦確 認設定 容現 正常 收寄 卡久 出現 錯誤 單純 寄送 測試 卡住 腦安裝 防毒 軟體 需 調整 設定 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 高雄 營養 師法 寄出 現,479,0.45530101322577526,1
861,帳號 反應 忘 記微 博密碼 新浪 申 重置 密碼 直收 新浪 微博網 站 寄發 身份 確認 提關鍵 字 新增 合法 收 合法 寄規然 收確 認檢查 洽詢 享雲減 肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見敬 專線 傳真 網擎 企業 雲端 網擎 企業 網站 收 新浪 微博網 站 寄 發身 確認 忘 記微 博密碼 新浪 申密碼 重置 系統訊息試 少收 關鍵 字 新增 合法 收 合法 寄規 環節 出 交流 園收 新浪 微博網 站 寄 發身 確認,701,0.45377290112461927,1
862,續約 完成 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 關帳 號續 約 事宜 戶 合作 夥伴 摩奇 創意 湯勝傑 申關 帳號期 需續 約 常聯絡 網擎 鄭秋賢 網擎 陳 怡君 關帳 號續 約 事宜 怡君續 約 戶摩奇 創意 帳號戶 資料 湯勝傑 聯絡資 深業理 鄭秋賢機 重慶 路段 號樓 捷運橋頭 站業 助理 陳 怡君機 專線 產品 技術 產品 技術 考慮 雲端 通訊 檔案 享滿足 戶免 轉移費 痛雲端 解洽詢 專屬業 關帳 號續 約 事宜,1660,0.45262428449155245,1
863,彰化 銀行 資訊 處黃戶 反應 申試 選 通知 裡結 進行 認證 結果 出現 資料 庫錯 誤理 帳號 檢查 洽詢 享雲減 肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見敬 專線 傳真 網擎 企業 雲端 網擎 企業 網站 彰化 銀行 申試 選 通知 裡結 認證 出現 資料 庫 錯誤,1020,0.45171377294106235,1
864,帳號 提續 購收 外部 然寄方 回覆 退回 排外 單找 期間 收數量 封封 封 通常 少廣告 位收 真蠻 少檢 查收 功否 異常送 記錄 出國間 成功 收記錄 出國間 失敗 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 法收 通訊錄 朋友 回覆 續購 收 外部 寄出 家 回覆 退 譬發 李家 駒 處發 錯誤 鍾 思瑩 調記 錄檢 查收 功否 異常法 收通訊錄 朋友 回覆,661,0.4453983166492572,1
865,戶反 應現 手機 進入 出現 帳號 密碼 錯誤 法登入 檢查 洽詢 享雲減 肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見敬 專線 傳真 網擎 企業 雲端 網擎 企業 網站 法備 份 腦應 裝置 紀錄 兩外 包 介面 移兩項 裝置 重新加入 雲端 維運 技術理 企業 雲端 網擎 資訊法 備份腦 帳號 蔡買 進階版 應備 份腦 設定 兩辦 法加 發處理 新增 現法 新增 協助確 認洽 詢敬 專線 傳真 網擎 企業 雲端 網擎 企業 網站 手機法 登 入法 備份腦,65,0.44074528229990106,1
866,帳號 瀏覽器 版 反應 進入 顯示 空色 畫面 直轉 圈圈 掉 相 情形 檢查 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 法 正常 開啟 登入 結果 直 顯示 空白 畫面轉 圈圈 掉 版樣 正常 登 入法 正常 開啟,621,0.4400888150568047,1
867,收匣 千封詢 搜尋範圍 容確 逾 限制 短間 難 改善 建議 搜尋範圍 選擇 標善 匣濾 規理雲端 維運 技術理 企業 雲端 網擎 資訊法 正常 搜尋 搜尋困 難 帳號 反應 搜尋功 掉 遲遲 回應 搜尋結果 檢查 否異常 洽詢 享雲減 肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見敬 專線 傳真 網擎 企業 雲端 網擎 企業 網站 捷 企業社 搜尋困 難 搜尋功 累格然 掉 遲遲 辦法 迅速 提供 回報 結果否 辦法 改善 捷企業 社新 土城 華路 號線 通訊法 正常 搜尋 搜尋困 難,1739,0.439996611167582,1
868,修正 重新 登入確 認雲端 維運系統 支援 工程 師企業 雲端 網擎 資訊 關版 行動 簡訊話 號碼 法帶入 帳號 反應 升級 行動 簡訊話 號碼 法通訊錄 帶入 出 現手 圖示 選試 檢查 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 吳俊勳 懸魚 惹 草 關版 行動 簡訊話 號碼 法帶 入版 行動 簡訊 功法 通訊錄 設定 手機號 碼擊 帶入 傳送 號碼 協助 吳俊勳 正修 科技 學建築室 設計系 吳俊勳 附資料 機密容善 保護責 勿 形式 揭露 相關果 收敬立 刪關 版行動 簡訊話 號碼 法帶入,1737,0.43814582132874375,1
869,監 察院 劉戶 試 註 冊 出 現 資 料 庫 錯 誤 戶 提 操作 兩系統 回應 相訊息 申理 帳號 輸入 檢查 洽詢 享雲減 肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見敬 專線 傳真 網擎 企業 雲端 網擎 企業網 站監 察院 試 註 冊 出 現 資 料 庫 錯 誤,1037,0.4337785527841032,1
870,帳號 李腦 提通訊錄 通訊 錄步 網站 明 操作 系統 顯示步 網址 功 預設 關閉 欲 洽理開 啟確 認否 開放果 開放 通訊錄 匯入 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 通訊錄 通訊 錄步 敬啟 新 加入 員通訊 錄步 貴網 站 指示 操作 網站 寫 著步 網址 功 預設 關閉 欲 洽理 開啟 協助 開啟 項功 通訊 錄步 增加 意願 通訊錄 通訊錄 通訊 錄步,606,0.43195866798153787,1
871,帳號 作業 系統 瀏覽器 反應 原作 業系 統升級 瀏覽器 選回 轉寄選 收傳 送出 現錯 誤訊息 封樣 剛錯誤 畫面 寄法 寄出 進入 試樣 狀況 測試 洽詢 享雲減 肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見敬 專線 傳真 網擎 企業 雲端 網擎 企業 網站 李 淑芳 錯誤 訊息敬 啟貴近 收轉 回出 現錯 誤訊息 剛剛 寄貴法 寄出 貴測 試否 升級關 網素 造成 法 寄回 李 淑芳 寄法 回 轉寄錯 誤訊息,591,0.4289457996129843,1
872,測試 主機架 構導 登入 出現 錯誤 伺器 改主機 雲端 維運系統 支援 工程 師企業 雲端 網擎 資訊法 登入 作業 系統 新法 收 帳號 王手 機系 統版 裝置 語系 英文 提原手 機系 統版近 新法 登入 移手機 重開 重新 載安裝否 加密 線 登入 顯示線 逾訊息 設定 容錯 誤訊息 參考 附檔 檢查 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 作業 系統 新法 收剛 剛洽詢 設定 作法 進 入手 機協助 見 附 王法 登入 作業 系統 新法 收,1749,0.4273903424591299,1
873,測試 主機架 構導 登入 出現 錯誤 伺器 改主機 雲端 維運系統 支援 工程 師企業 雲端 網擎 資訊法 登入 作業 系統 新法 收 帳號 王手 機系 統版 裝置 語系 英文 提原手 機系 統版近 新法 登入 移手機 重開 重新 載安裝否 加密 線 登入 顯示線 逾訊息 設定 容錯 誤訊息 參考 附檔 檢查 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 作業 系統 新法 收剛 剛洽詢 設定 作法 進 入手 機協助 見 附 王法 登入 作業 系統 新法 收,1759,0.4273903424591299,1
874,帳號 反 應 註 冊 帳 號 顯 示 訊 息 理 介面 查 帳號 呈現 空白 檢查 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 倩 棻 改 帳號 事宜 帳手 機倩 棻 改 帳號 事宜 應申 成功 回覆 確認系 統 註 冊 新 帳 號 記 錄 需 進 行 註 冊 果 方便 留絡話 便 話確 認 註 冊 程 遇 洽 詢 敬 享 雲 減 肥 附 檔 旁 享 雲 圖 示 附 檔 存 贈 送 享 雲 空 間 接 著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 倩 棻 改 帳號 事宜 應申 成功 嗨 應申 成功 意思 確認倩 棻 改 帳號 事宜 需 重新 註 冊 帳 號 繳 款 註 冊 完成 回覆 便 轉移訂 單權 限洽 詢敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 倩 棻 改 帳號 事宜 嗨 真 抱歉 申購啟 帳號 帳號 改成 造成 便 意思 希協助 處裡 徐倩 棻 付費 證明 徐倩 棻 女士 茲 收訂 購款 項新幣 元 啟訂 單訂 購容款 項 發票確 認入 帳陸續 寄出 遲隔定 寄出 勾選 捐贈 發票 外訂 購資訊 提供 參考 帳號訂 購項 付款 金額 新幣 元 付款 方式 線 刷卡 期限 止 提供 行動 簡訊 加值 購買 儲值 數洽 詢部門 支持 專線間 週週 午午 傳真敬 法 註 冊 帳 號 改 帳 號 事宜 帳,612,0.4249948158985637,1
875,帳號 提訂閱 刊物 寄 網域 訂閱 刊物 寄期 份 刊物 寄 收嵐会員 限定 情報 伝 言板 号 成功 嵐会員 限定 情報 伝 言板 号 成功 嵐会員 限定 情報 伝 言板 号 成功 登 録 変 確認 成功 檢查 現否 寄線 紀錄 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 法 收回 覆測 試廣告 匣 裏 找 疏忽 刊物 退 暫換作 取代 退 提醒 解掉 法 提出 截圖 證明 確實 天靜止 狀態 訂閱 刊物 寄期 寄段 間 收 正常 工程 師作 參考確 認檢查 正常 兩天試 著換 回法 收關 反應 工程 員查詢 帳號 狀態 正常 工程 員測試 寄 帳號 送 帳號 期間 紀錄 天測 試紀錄 附末 參考天 寄出 測試 進入 系統 判斷 濾廣告 匣裡 廣告 匣確 認外 提訂閱 刊物 退否 提供 退訊息 提供 訂閱 刊物 寄期 寄 便 工程 員 進步確 認期 間紀 錄嵐会員 限定 情報 伝 言板 号 成功 停機告 星期 成功 停機告 星期 成功 嵐会員 限定 情報 伝 言板 号 成功 測試 成功 封廣告 匣測 試紀錄 耐 配合 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 法收敬 啟收 早主動 查詢 訂閱 刊物 發現 退 通知 寄測試 未收 查查 調紀錄 法收,495,0.4239990160825818,1
876,王相關 檔案 回報 原廠 原廠 回覆 消息 通知 聯絡 技術 支援 工程 師許 睿廷 網擎 資訊 考慮 雲端 通訊 檔案 享滿足 擁 防毒 防 垃圾 需加 購防護系 統戶 免轉 移費 痛雲端 檔案 享空間 搭配 例欲 洽詢 專屬業 王彥嵐 寫 道 資料 附 追 蹤 動 植物 防疫 檢疫局 企劃 組診斷 鑑定 科王 彥嵐防 檢局 辦室 防檢局 網擎 資訊 技術 防檢局 急誤 攔防 檢局 王否 檔案 傳掃描 防毒 引擎 判 病毒 建議 回報 誤判 回報 網頁 判 病毒 現階段 檔案 壓縮 加密 傳應 避開 掃 描聯絡 技術 支援 工程 師許 睿廷 網擎 資訊 考慮 雲端 通訊 檔案 享滿足 擁 防毒 防 垃圾 需加 購防護系 統戶 免轉 移費 痛雲端 檔案 享空間 搭配 例欲 洽詢 專屬業 王彥嵐 寫 道 天 發現 夾帶 附法 寄出 皆 收訊息 通知 病毒 套 防毒 軟體 確認 檔案 正常 檢視容 異狀 發現 天 凌晨 病毒 碼新敬 協助確 認動 植物 防疫 檢疫局 企劃 組診斷 鑑定 科王 彥嵐防 檢局 辦室 防檢局 防檢局 急誤 攔防 檢局,1345,0.4180853231438949,1
877,剛剛 協助 聯 繫 老 師 學 校 維 護 期 編 列 預 算 系 統 版 告知 老師 提供 跨版 升級 報價 方便 話 希天 提供 老師概 需列 金額 聯 繫 快 協 助 處 理 楊 千 慧 業 專 員 重 慶 路段 號樓 陽明 海運樓 專線 產品 技術 網擎 產品業 急 希天 收回 覆業 南慈幼 工商 續 簽維護 合約 外出 協助 聯 繫 老 師 續 資 訊 轉 回 協 助 提供 學校 引述 容南 慈幼 工商 翁 老師 維護合 約 期續 簽編列 預算 希天 收回 覆洽 詢敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 考慮 雲端 通訊 檔案 享滿足 戶免 轉移費 痛雲端 解洽詢 專屬業 急 希天 收回 覆業 南慈幼 工商 續 簽維護 合約,1178,0.41020803918754395,1
878,帳號 反應 首頁 輸入 帳號 密碼 正常 登入 續購 申頁 輸入 帳號 密碼 顯示 認證 失敗 密碼 包 空白 檢查 洽詢 敬享 雲 減肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見 專線 傳真 網擎 企業 雲端 網擎 企業 網站 怡芳 申續 約續 約 頁 面 登入續 約 維持現 容量 續金額 發票 手機 條碼 載具 付款 方式 刷卡 吳怡芳 敬密碼 空白 法續 約 申續 約,558,0.40894256458266653,1
879,查詢筆 付款 編號 資料 付款 編號 金額 狀態 未入 帳金額 總筆數 總金額 應訂 單編號 查訂 單法入 帳檢查 洽詢 享雲減 肥 附檔 旁 享雲圖示 附檔 存贈 送 享雲空間 接著 工具 選單 刪 附檔 瘦身 詳情 見敬 專線 傳真 網擎 企業 雲端 網擎 企業 網站 轉檔 報表系統 執行間 轉檔期 轉檔 資料 筆數 轉檔 資料 總計 筆數 金額 資料 庫 筆數 資料 庫 總計 資料 付款 編號 金額 狀態 未入 帳金額 總筆數 總金額入 帳明細 付款 編號訂 單代號 入 帳金額入 帳訂 單編 號訂 單系 統查 法入 帳轉 檔 報表,625,0.40786056640959023,1
